journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields
Cancer immunology research,2020.0,79,107,118,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2021.0,62,93,99,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2022.0,54,83,87,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2023.0,49,94,96,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2024.0,51,100,102,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2025.0,48,135,136,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer research,2010.0,839,303,879,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2011.0,608,259,649,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2012.0,477,232,510,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2013.0,537,295,562,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2014.0,536,321,579,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2015.0,394,270,422,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2016.0,508,369,560,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2017.0,457,351,510,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2018.0,417,370,478,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2019.0,342,315,401,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2020.0,276,295,344,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2021.0,302,341,389,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2022.0,193,249,278,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2023.0,151,223,238,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2024.0,134,225,231,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2025.0,135,308,314,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer,2010.0,68,73,129,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2011.0,83,52,120,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2012.0,83,58,119,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2013.0,43,52,81,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2014.0,48,49,86,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2015.0,32,32,58,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2016.0,22,41,58,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2017.0,29,36,62,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2018.0,33,26,54,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2019.0,40,43,78,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2020.0,35,53,81,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2021.0,27,44,68,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2022.0,22,37,53,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2023.0,33,44,70,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2024.0,26,46,66,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cancer,2025.0,21,44,56,1.0,2018,CANCER-AM CANCER SOC,WILEY,ONCOLOGY
Cellular &amp; molecular immunology,2010.0,35,14,40,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2011.0,31,11,31,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2012.0,32,15,34,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2013.0,25,8,25,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2014.0,31,16,33,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2015.0,42,20,46,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2016.0,51,29,56,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2017.0,52,27,53,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2018.0,50,24,51,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2019.0,46,30,49,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2020.0,45,38,55,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2021.0,98,105,129,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2022.0,40,51,61,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2023.0,43,63,66,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2024.0,35,66,66,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2025.0,37,68,68,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Cellular &amp; molecular immunology,2026.0,3,6,6,1.0,2013,CELL MOL IMMUNOL,CHIN SOCIETY IMMUNOLOGY,IMMUNOLOGY
Circulation research,2010.0,245,52,247,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2011.0,174,35,174,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2012.0,174,45,177,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2013.0,155,50,160,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2014.0,128,50,135,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2015.0,125,60,134,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2016.0,98,57,108,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2017.0,111,74,120,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2018.0,88,71,108,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2019.0,71,97,113,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2020.0,28,131,133,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2021.0,26,121,122,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2022.0,20,108,110,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2023.0,18,108,108,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2024.0,13,106,106,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2025.0,26,125,125,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation research,2026.0,4,14,14,1.0,2019,CIRC RES,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
Circulation. Arrhythmia and electrophysiology,2010.0,20,11,28,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2011.0,26,21,37,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2012.0,35,34,61,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2013.0,30,31,54,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2014.0,21,32,46,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2015.0,28,38,54,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2016.0,20,21,34,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2017.0,21,30,43,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2018.0,23,38,50,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2019.0,21,27,36,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2020.0,17,34,44,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2021.0,12,20,30,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2022.0,8,17,22,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2023.0,6,19,21,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2024.0,14,25,31,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2025.0,12,30,34,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Arrhythmia and electrophysiology,2026.0,3,1,4,1.0,2019,CIRC-ARRHYTHMIA ELEC,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular imaging,2010.0,24,22,38,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2011.0,21,11,30,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2012.0,32,19,45,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2013.0,40,33,67,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2014.0,16,18,31,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2015.0,23,27,40,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2016.0,17,26,42,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2017.0,15,26,39,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2018.0,11,16,23,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2019.0,4,24,27,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2020.0,9,14,21,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2021.0,11,17,26,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2022.0,4,13,16,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2023.0,9,14,18,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2024.0,5,19,22,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2025.0,8,26,32,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular imaging,2026.0,1,2,2,1.0,2019,CIRC-CARDIOVASC IMAG,LIPPINCOTT WILLIAMS & WILKINS,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Circulation. Cardiovascular interventions,2010.0,20,7,25,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2011.0,18,14,29,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2012.0,22,24,38,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2013.0,9,16,25,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2014.0,17,21,33,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2015.0,20,20,34,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2016.0,18,18,30,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2017.0,15,22,28,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2018.0,13,15,27,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2019.0,7,25,29,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2020.0,5,23,27,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2021.0,12,20,30,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2022.0,7,20,25,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2023.0,2,13,15,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2024.0,13,24,33,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2025.0,5,17,22,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular interventions,2026.0,0,2,2,1.0,2019,CIRC-CARDIOVASC INTE,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2010.0,10,9,18,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2011.0,10,11,20,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2012.0,8,13,19,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2013.0,13,3,16,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2014.0,9,14,22,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2015.0,7,11,18,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2016.0,7,13,19,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2017.0,5,15,18,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2018.0,5,10,15,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2019.0,4,10,14,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2020.0,6,12,17,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2021.0,9,13,21,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2022.0,4,7,11,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2023.0,1,6,7,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2024.0,4,17,20,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Cardiovascular quality and outcomes,2025.0,3,7,10,1.0,2019,CIRC-CARDIOVASC QUAL,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS
Circulation. Genomic and precision medicine,2018.0,16,25,29,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2019.0,8,16,19,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2020.0,8,20,27,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2021.0,12,24,29,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2022.0,3,17,20,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2023.0,3,17,20,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2024.0,3,16,17,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
Circulation. Genomic and precision medicine,2025.0,8,18,22,1.0,2019,CIRC-GENOM PRECIS ME,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; GENETICS & HEREDITY
