journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields
Journal of the American Heart Association,2022.0,107,277,326,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2023.0,80,253,295,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2024.0,118,288,364,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2025.0,105,308,366,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2026.0,7,23,26,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
"Journal of applied physiology (Bethesda, Md. : 1985)",2010.0,220,64,258,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2011.0,221,68,258,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2012.0,264,82,307,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2013.0,240,77,273,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2014.0,177,74,215,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2015.0,177,59,217,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2016.0,141,63,178,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2017.0,167,93,216,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2018.0,183,101,245,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2019.0,157,143,238,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2020.0,113,162,213,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2021.0,77,185,225,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2022.0,38,163,177,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2023.0,39,174,191,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2024.0,46,160,174,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2025.0,38,197,212,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2026.0,7,21,22,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
Journal of autoimmunity,2010.0,48,32,57,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2011.0,45,44,53,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2012.0,40,28,48,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2013.0,50,41,59,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2014.0,41,32,48,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2015.0,50,50,69,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2016.0,53,48,64,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2017.0,52,56,70,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2018.0,53,64,76,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2019.0,62,75,85,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2020.0,36,55,65,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2021.0,28,54,59,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2022.0,19,50,56,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2023.0,31,60,68,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2024.0,38,90,97,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of autoimmunity,2025.0,16,52,55,0.0,,J AUTOIMMUN,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,IMMUNOLOGY
Journal of biological rhythms,2010.0,23,11,28,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2011.0,30,11,37,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2012.0,30,12,36,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2013.0,18,6,22,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2014.0,25,5,28,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2015.0,17,9,19,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2016.0,19,10,24,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2017.0,16,19,29,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2018.0,19,19,32,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2019.0,20,16,31,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2020.0,16,19,28,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2021.0,10,13,20,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2022.0,8,19,23,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2023.0,8,14,19,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2024.0,7,14,18,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2025.0,10,19,26,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of biological rhythms,2026.0,3,6,7,0.0,,J BIOL RHYTHM,SAGE PUBLICATIONS INC,BIOLOGY; PHYSIOLOGY
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2010.0,156,27,167,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2011.0,175,33,188,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2012.0,123,36,137,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2013.0,130,40,151,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2014.0,142,40,156,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2015.0,127,51,146,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2016.0,107,44,125,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2017.0,115,56,129,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2018.0,89,55,114,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2019.0,85,58,115,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2020.0,37,120,138,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2021.0,20,117,124,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2022.0,18,112,123,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2023.0,16,73,78,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2024.0,14,72,82,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2025.0,24,73,79,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of cardiac failure,2010.0,31,25,51,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2011.0,33,18,47,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2012.0,31,16,42,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2013.0,18,12,29,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2014.0,19,18,34,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2015.0,22,17,33,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2016.0,12,22,33,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2017.0,18,16,32,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2018.0,18,20,35,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2019.0,15,20,32,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2020.0,20,23,41,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2021.0,19,20,34,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2022.0,10,18,26,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2023.0,8,18,25,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2024.0,6,13,18,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiac failure,2025.0,5,12,17,0.0,,J CARD FAIL,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular computed tomography,2010.0,3,3,6,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2011.0,6,5,9,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2012.0,1,2,3,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2013.0,9,5,12,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2014.0,3,9,10,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2015.0,6,4,9,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2016.0,4,14,18,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2017.0,10,12,20,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2018.0,5,6,11,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2019.0,2,9,11,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2020.0,6,8,14,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2021.0,7,10,15,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2022.0,5,6,10,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2023.0,1,6,7,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2024.0,5,11,14,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular computed tomography,2025.0,1,21,22,0.0,,J CARDIOVASC COMPUT,ELSEVIER SCIENCE INC,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING"
Journal of cardiovascular development and disease,2014.0,2,0,2,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2015.0,6,2,7,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2016.0,3,1,3,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2017.0,6,1,6,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2018.0,3,2,5,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2019.0,6,3,8,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2020.0,10,11,16,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2021.0,21,24,39,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2022.0,51,78,114,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2023.0,40,88,119,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2024.0,20,56,71,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular development and disease,2025.0,24,61,78,0.0,,J CARDIOVASC DEV DIS,MDPI,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2010.0,36,14,47,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2011.0,48,22,62,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2012.0,43,15,55,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2013.0,32,20,50,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2014.0,34,22,48,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2015.0,36,22,54,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2016.0,36,18,49,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2017.0,16,16,29,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2018.0,20,35,49,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2019.0,33,41,67,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2020.0,43,52,85,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2021.0,35,49,75,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2022.0,19,43,58,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2023.0,27,42,66,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2024.0,20,41,55,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2025.0,21,61,74,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cardiovascular electrophysiology,2026.0,1,3,4,0.0,,J CARDIOVASC ELECTR,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2010.0,101,32,118,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2011.0,122,32,140,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2012.0,90,30,105,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2013.0,127,46,149,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2014.0,126,55,149,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2015.0,131,61,156,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2016.0,74,42,96,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2017.0,156,108,220,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2018.0,69,62,101,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2019.0,86,87,133,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2020.0,65,107,135,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2021.0,55,152,172,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2022.0,24,90,94,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2023.0,26,97,109,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2024.0,21,100,106,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
