journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields,p_bar,p_informative,p_total
Horticulture research,2025.0,194,164,252,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES,0.7698412698412699,0.6507936507936508,1.4206349206349207
Human gene therapy,2010.0,90,31,94,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9574468085106383,0.3297872340425531,1.2872340425531914
Human gene therapy,2011.0,106,28,109,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9724770642201837,0.2568807339449541,1.2293577981651378
Human gene therapy,2012.0,95,29,97,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.979381443298969,0.2989690721649484,1.2783505154639174
Human gene therapy,2013.0,63,31,68,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9264705882352942,0.4558823529411764,1.3823529411764706
Human gene therapy,2014.0,55,19,57,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9649122807017544,0.3333333333333333,1.2982456140350878
Human gene therapy,2015.0,43,18,45,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9555555555555556,0.4,1.3555555555555556
Human gene therapy,2016.0,45,14,46,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9782608695652174,0.3043478260869565,1.2826086956521738
Human gene therapy,2017.0,43,21,46,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9347826086956522,0.4565217391304347,1.391304347826087
Human gene therapy,2018.0,70,38,83,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.8433734939759037,0.4578313253012048,1.3012048192771084
Human gene therapy,2019.0,75,55,92,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.8152173913043478,0.5978260869565217,1.4130434782608696
Human gene therapy,2020.0,53,38,64,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.828125,0.59375,1.421875
Human gene therapy,2021.0,47,40,65,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.7230769230769231,0.6153846153846154,1.3384615384615386
Human gene therapy,2022.0,46,50,69,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.6666666666666666,0.7246376811594203,1.391304347826087
Human gene therapy,2023.0,32,30,46,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.6956521739130435,0.6521739130434783,1.3478260869565215
Human gene therapy,2024.0,32,37,47,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.6808510638297872,0.7872340425531915,1.4680851063829787
Human gene therapy,2025.0,26,34,44,0.0,,HUM GENE THER,"MARY ANN LIEBERT, INC","BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.5909090909090909,0.7727272727272727,1.3636363636363638
Human molecular genetics,2010.0,285,78,313,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.9105431309904152,0.2492012779552715,1.1597444089456868
Human molecular genetics,2011.0,298,86,322,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.9254658385093169,0.2670807453416149,1.1925465838509317
Human molecular genetics,2012.0,346,104,366,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.9453551912568308,0.2841530054644808,1.2295081967213115
Human molecular genetics,2013.0,314,109,338,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.9289940828402368,0.3224852071005917,1.2514792899408285
Human molecular genetics,2014.0,399,143,437,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.9130434782608696,0.3272311212814645,1.240274599542334
Human molecular genetics,2015.0,425,180,479,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.8872651356993737,0.3757828810020877,1.2630480167014615
Human molecular genetics,2016.0,304,154,347,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.8760806916426513,0.4438040345821326,1.319884726224784
Human molecular genetics,2017.0,296,141,321,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.9221183800623052,0.4392523364485981,1.3613707165109037
Human molecular genetics,2018.0,222,127,264,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.8409090909090909,0.4810606060606061,1.321969696969697
Human molecular genetics,2019.0,213,162,261,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.8160919540229885,0.6206896551724138,1.4367816091954024
Human molecular genetics,2020.0,158,140,219,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.7214611872146118,0.639269406392694,1.3607305936073055
Human molecular genetics,2021.0,140,136,200,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.7,0.68,1.38
Human molecular genetics,2022.0,131,161,211,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.6208530805687204,0.7630331753554502,1.3838862559241707
Human molecular genetics,2023.0,116,161,205,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.5658536585365853,0.7853658536585366,1.3512195121951218
Human molecular genetics,2024.0,60,110,130,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.4615384615384615,0.8461538461538461,1.3076923076923077
Human molecular genetics,2025.0,78,117,141,0.0,,HUM MOL GENET,OXFORD UNIV PRESS,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,0.5531914893617021,0.8297872340425532,1.3829787234042552
Immunity,2010.0,107,58,110,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.9727272727272728,0.5272727272727272,1.5
Immunity,2011.0,127,82,130,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.9769230769230768,0.6307692307692307,1.6076923076923078
Immunity,2012.0,135,89,142,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.9507042253521126,0.6267605633802817,1.5774647887323945
Immunity,2013.0,145,113,158,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.9177215189873418,0.7151898734177216,1.6329113924050631
Immunity,2014.0,113,96,126,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.8968253968253969,0.7619047619047619,1.6587301587301586
Immunity,2015.0,149,119,155,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.9612903225806452,0.7677419354838709,1.729032258064516
Immunity,2016.0,149,132,167,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.8922155688622755,0.7904191616766467,1.6826347305389222
Immunity,2017.0,105,98,121,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.8677685950413223,0.8099173553719008,1.677685950413223
Immunity,2018.0,113,117,137,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.8248175182481752,0.8540145985401459,1.6788321167883211
Immunity,2019.0,92,120,133,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.6917293233082706,0.9022556390977444,1.593984962406015
Immunity,2020.0,60,111,117,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.5128205128205128,0.9487179487179488,1.4615384615384617
Immunity,2021.0,70,151,156,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.4487179487179487,0.967948717948718,1.4166666666666667
Immunity,2022.0,38,111,112,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.3392857142857143,0.9910714285714286,1.3303571428571428
Immunity,2023.0,52,138,140,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.3714285714285714,0.9857142857142858,1.3571428571428572
Immunity,2024.0,58,134,134,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.4328358208955223,1.0,1.4328358208955223
Immunity,2025.0,63,151,152,0.0,,IMMUNITY,CELL PRESS,IMMUNOLOGY,0.4144736842105263,0.993421052631579,1.4078947368421053
Immunology,2010.0,126,62,137,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.9197080291970804,0.4525547445255474,1.3722627737226278
Immunology,2011.0,107,56,116,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.9224137931034484,0.4827586206896552,1.4051724137931034
Immunology,2012.0,70,32,74,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.945945945945946,0.4324324324324324,1.3783783783783785
Immunology,2013.0,86,55,100,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.86,0.55,1.41
Immunology,2014.0,133,72,148,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.8986486486486487,0.4864864864864865,1.385135135135135
Immunology,2015.0,126,72,135,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.9333333333333332,0.5333333333333333,1.4666666666666668
Immunology,2016.0,74,45,88,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.8409090909090909,0.5113636363636364,1.3522727272727273
Immunology,2017.0,82,61,97,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.845360824742268,0.6288659793814433,1.4742268041237114
Immunology,2018.0,64,56,85,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.7529411764705882,0.6588235294117647,1.4117647058823528
Immunology,2019.0,52,41,62,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.8387096774193549,0.6612903225806451,1.5
Immunology,2020.0,36,38,53,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.6792452830188679,0.7169811320754716,1.3962264150943395
Immunology,2021.0,55,61,73,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.7534246575342466,0.8356164383561644,1.589041095890411
Immunology,2022.0,48,76,84,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.5714285714285714,0.9047619047619048,1.4761904761904765
Immunology,2023.0,51,82,96,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.53125,0.8541666666666666,1.3854166666666663
Immunology,2024.0,51,76,91,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.5604395604395604,0.8351648351648352,1.3956043956043955
Immunology,2025.0,43,92,100,0.0,,IMMUNOLOGY,WILEY,IMMUNOLOGY,0.43,0.92,1.35
The international journal of behavioral nutrition and physical activity,2010.0,7,2,9,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.7777777777777778,0.2222222222222222,1.0
The international journal of behavioral nutrition and physical activity,2011.0,11,3,13,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.8461538461538461,0.2307692307692307,1.0769230769230769
The international journal of behavioral nutrition and physical activity,2012.0,8,1,9,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.8888888888888888,0.1111111111111111,1.0
The international journal of behavioral nutrition and physical activity,2013.0,8,3,11,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.7272727272727273,0.2727272727272727,1.0
The international journal of behavioral nutrition and physical activity,2014.0,5,3,8,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.625,0.375,1.0
The international journal of behavioral nutrition and physical activity,2015.0,10,2,11,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.9090909090909092,0.1818181818181818,1.0909090909090908
The international journal of behavioral nutrition and physical activity,2016.0,9,4,13,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.6923076923076923,0.3076923076923077,1.0
The international journal of behavioral nutrition and physical activity,2017.0,12,6,18,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.6666666666666666,0.3333333333333333,1.0
The international journal of behavioral nutrition and physical activity,2018.0,3,2,5,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.6,0.4,1.0
The international journal of behavioral nutrition and physical activity,2019.0,5,10,14,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.3571428571428571,0.7142857142857143,1.0714285714285714
The international journal of behavioral nutrition and physical activity,2020.0,8,9,16,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.5,0.5625,1.0625
The international journal of behavioral nutrition and physical activity,2021.0,16,7,22,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.7272727272727273,0.3181818181818182,1.0454545454545454
The international journal of behavioral nutrition and physical activity,2022.0,7,7,12,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.5833333333333334,0.5833333333333334,1.1666666666666667
The international journal of behavioral nutrition and physical activity,2023.0,10,8,17,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.5882352941176471,0.4705882352941176,1.0588235294117647
The international journal of behavioral nutrition and physical activity,2024.0,10,16,23,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.4347826086956521,0.6956521739130435,1.1304347826086956
The international journal of behavioral nutrition and physical activity,2025.0,7,10,16,0.0,,INT J BEHAV NUTR PHY,BMC,NUTRITION & DIETETICS; PHYSIOLOGY,0.4375,0.625,1.0625
International journal of cancer,2010.0,311,133,355,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.8760563380281691,0.3746478873239436,1.2507042253521128
International journal of cancer,2011.0,284,120,326,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.8711656441717791,0.3680981595092024,1.2392638036809815
International journal of cancer,2012.0,336,150,391,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.8593350383631714,0.3836317135549872,1.2429667519181586
International journal of cancer,2013.0,254,157,319,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.7962382445141066,0.4921630094043887,1.2884012539184957
International journal of cancer,2014.0,244,144,294,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.8299319727891157,0.4897959183673469,1.3197278911564627
International journal of cancer,2015.0,267,162,322,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.8291925465838509,0.5031055900621118,1.3322981366459627
International journal of cancer,2016.0,170,127,214,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.794392523364486,0.5934579439252337,1.3878504672897196
International journal of cancer,2017.0,140,110,184,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.7608695652173914,0.5978260869565217,1.358695652173913
International journal of cancer,2018.0,177,155,231,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.7662337662337663,0.670995670995671,1.4372294372294374
International journal of cancer,2019.0,223,217,305,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.7311475409836066,0.7114754098360656,1.4426229508196722
International journal of cancer,2020.0,154,180,244,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.6311475409836066,0.7377049180327869,1.3688524590163935
International journal of cancer,2021.0,67,112,138,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.4855072463768116,0.8115942028985508,1.2971014492753623
International journal of cancer,2022.0,53,98,120,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.4416666666666666,0.8166666666666667,1.2583333333333333
International journal of cancer,2023.0,58,113,133,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.4360902255639097,0.849624060150376,1.2857142857142856
International journal of cancer,2024.0,47,101,117,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.4017094017094017,0.8632478632478633,1.264957264957265
International journal of cancer,2025.0,62,122,148,0.0,,INT J CANCER,WILEY,ONCOLOGY,0.4189189189189189,0.8243243243243243,1.2432432432432432
The international journal of cardiovascular imaging,2010.0,11,10,21,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.5238095238095238,0.4761904761904761,1.0
The international journal of cardiovascular imaging,2011.0,13,14,26,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.5,0.5384615384615384,1.0384615384615383
The international journal of cardiovascular imaging,2012.0,31,37,64,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.484375,0.578125,1.0625
The international journal of cardiovascular imaging,2013.0,41,27,65,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.6307692307692307,0.4153846153846154,1.0461538461538462
The international journal of cardiovascular imaging,2014.0,38,24,54,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.7037037037037037,0.4444444444444444,1.148148148148148
The international journal of cardiovascular imaging,2015.0,29,39,63,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.4603174603174603,0.6190476190476191,1.0793650793650793
The international journal of cardiovascular imaging,2016.0,29,36,60,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.4833333333333333,0.6,1.0833333333333333
The international journal of cardiovascular imaging,2017.0,38,33,64,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.59375,0.515625,1.109375
The international journal of cardiovascular imaging,2018.0,23,42,56,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.4107142857142857,0.75,1.1607142857142856
The international journal of cardiovascular imaging,2019.0,25,45,67,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.373134328358209,0.6716417910447762,1.0447761194029852
The international journal of cardiovascular imaging,2020.0,33,49,76,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.4342105263157895,0.6447368421052632,1.0789473684210529
The international journal of cardiovascular imaging,2021.0,36,61,91,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.3956043956043956,0.6703296703296703,1.065934065934066
The international journal of cardiovascular imaging,2022.0,31,62,88,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.3522727272727273,0.7045454545454546,1.056818181818182
The international journal of cardiovascular imaging,2023.0,26,50,69,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.3768115942028985,0.7246376811594203,1.1014492753623188
The international journal of cardiovascular imaging,2024.0,29,57,81,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.3580246913580246,0.7037037037037037,1.0617283950617284
The international journal of cardiovascular imaging,2025.0,24,55,70,0.0,,INT J CARDIOVAS IMAG,SPRINGER,"CARDIAC & CARDIOVASCULAR SYSTEMS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",0.3428571428571428,0.7857142857142857,1.1285714285714286
International journal of obesity (2005),2010.0,75,13,83,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.9036144578313252,0.1566265060240964,1.0602409638554218
International journal of obesity (2005),2011.0,62,13,71,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.8732394366197183,0.1830985915492957,1.056338028169014
International journal of obesity (2005),2012.0,77,16,85,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.9058823529411764,0.188235294117647,1.0941176470588236
International journal of obesity (2005),2013.0,68,10,75,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.9066666666666666,0.1333333333333333,1.04
International journal of obesity (2005),2014.0,81,16,88,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.9204545454545454,0.1818181818181818,1.1022727272727273
International journal of obesity (2005),2015.0,93,24,106,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.8773584905660378,0.2264150943396226,1.1037735849056605
International journal of obesity (2005),2016.0,113,35,127,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.889763779527559,0.2755905511811024,1.1653543307086611
International journal of obesity (2005),2017.0,87,30,102,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.8529411764705882,0.2941176470588235,1.1470588235294117
International journal of obesity (2005),2018.0,75,36,92,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.8152173913043478,0.391304347826087,1.2065217391304348
International journal of obesity (2005),2019.0,88,49,114,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.7719298245614035,0.4298245614035088,1.2017543859649122
International journal of obesity (2005),2020.0,68,54,102,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.6666666666666666,0.5294117647058824,1.196078431372549
International journal of obesity (2005),2021.0,54,54,90,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.6,0.6,1.2
International journal of obesity (2005),2022.0,58,57,95,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.6105263157894737,0.6,1.2105263157894737
International journal of obesity (2005),2023.0,18,27,42,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.4285714285714285,0.6428571428571429,1.0714285714285714
International journal of obesity (2005),2024.0,29,40,57,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.5087719298245614,0.7017543859649122,1.2105263157894737
International journal of obesity (2005),2025.0,29,65,84,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,0.3452380952380952,0.7738095238095238,1.119047619047619
International journal of psychophysiology : official journal of the International Organization of Psychophysiology,2010.0,37,10,43,0.0,,INT J PSYCHOPHYSIOL,ELSEVIER,"NEUROSCIENCES; PHYSIOLOGY; PSYCHOLOGY; PSYCHOLOGY, BIOLOGICAL; PSYCHOLOGY, EXPERIMENTAL",0.8604651162790697,0.2325581395348837,1.0930232558139534
International journal of psychophysiology : official journal of the International Organization of Psychophysiology,2011.0,50,7,55,0.0,,INT J PSYCHOPHYSIOL,ELSEVIER,"NEUROSCIENCES; PHYSIOLOGY; PSYCHOLOGY; PSYCHOLOGY, BIOLOGICAL; PSYCHOLOGY, EXPERIMENTAL",0.9090909090909092,0.1272727272727272,1.0363636363636364
International journal of psychophysiology : official journal of the International Organization of Psychophysiology,2012.0,54,6,59,0.0,,INT J PSYCHOPHYSIOL,ELSEVIER,"NEUROSCIENCES; PHYSIOLOGY; PSYCHOLOGY; PSYCHOLOGY, BIOLOGICAL; PSYCHOLOGY, EXPERIMENTAL",0.9152542372881356,0.1016949152542373,1.0169491525423728
